Bus Voltage,Power,Current
4.02 V,872.00 mW,217.20 mA
4.02 V,872.00 mW,217.80 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,866.00 mW,216.30 mA
4.02 V,868.00 mW,217.20 mA
4.02 V,872.00 mW,217.00 mA
4.01 V,872.00 mW,217.30 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.90 mA
4.02 V,868.00 mW,216.20 mA
4.01 V,868.00 mW,216.80 mA
4.01 V,868.00 mW,217.30 mA
4.02 V,868.00 mW,217.00 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,868.00 mW,216.80 mA
4.02 V,868.00 mW,216.70 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,216.70 mA
4.02 V,868.00 mW,216.60 mA
4.02 V,872.00 mW,217.30 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.70 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.50 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.70 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,217.00 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,215.90 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,216.70 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.80 mA
4.02 V,868.00 mW,216.10 mA
4.01 V,872.00 mW,216.70 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,872.00 mW,217.30 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,868.00 mW,215.80 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,217.10 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.80 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.00 mA
4.01 V,872.00 mW,217.30 mA
4.02 V,868.00 mW,215.70 mA
4.02 V,868.00 mW,216.60 mA
4.02 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,215.60 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,868.00 mW,217.10 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.60 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,866.00 mW,215.70 mA
4.02 V,868.00 mW,216.80 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,216.60 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.50 mA
4.02 V,874.00 mW,216.60 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,874.00 mW,216.50 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.90 mA
4.01 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.50 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.70 mA
4.70 V,334.00 mW,71.40 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.50 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,215.60 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,866.00 mW,216.80 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,874.00 mW,216.70 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,217.20 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.70 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,868.00 mW,216.50 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,872.00 mW,215.80 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.60 mA
4.03 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,215.50 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,216.40 mA
4.03 V,872.00 mW,216.60 mA
4.02 V,874.00 mW,216.90 mA
4.03 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,215.60 mA
4.02 V,868.00 mW,215.90 mA
4.03 V,868.00 mW,215.90 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,872.00 mW,217.30 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,868.00 mW,215.90 mA
4.02 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.60 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,215.60 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.30 mA
4.02 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.40 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,872.00 mW,215.80 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,868.00 mW,216.40 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.90 mA
4.02 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,217.00 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.00 mA
4.02 V,868.00 mW,215.60 mA
4.02 V,868.00 mW,216.80 mA
4.02 V,868.00 mW,216.20 mA
4.02 V,874.00 mW,216.80 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.90 mA
4.03 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,217.00 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,215.80 mA
4.02 V,872.00 mW,216.10 mA
4.03 V,868.00 mW,216.30 mA
4.02 V,868.00 mW,216.90 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,217.10 mA
4.03 V,872.00 mW,215.90 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,872.00 mW,217.20 mA
4.02 V,868.00 mW,215.90 mA
4.03 V,868.00 mW,216.50 mA
4.02 V,872.00 mW,216.90 mA
4.70 V,334.00 mW,70.20 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.60 mA
4.03 V,868.00 mW,216.50 mA
4.03 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.00 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.30 mA
4.03 V,874.00 mW,216.10 mA
4.02 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.40 mA
4.02 V,872.00 mW,216.70 mA
4.02 V,872.00 mW,216.00 mA
4.03 V,868.00 mW,216.10 mA
4.03 V,872.00 mW,216.00 mA
4.02 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.90 mA
4.03 V,872.00 mW,216.90 mA
4.03 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,215.60 mA
4.02 V,868.00 mW,216.40 mA
4.03 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.60 mA
4.02 V,874.00 mW,216.20 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,874.00 mW,216.50 mA
4.03 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,218.70 mA
4.02 V,868.00 mW,215.80 mA
4.02 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.80 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,874.00 mW,216.10 mA
4.03 V,874.00 mW,216.60 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,216.30 mA
4.02 V,868.00 mW,216.00 mA
4.02 V,868.00 mW,216.70 mA
4.03 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.20 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.40 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,874.00 mW,216.30 mA
4.02 V,872.00 mW,216.00 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.00 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,874.00 mW,216.70 mA
4.03 V,874.00 mW,216.20 mA
4.03 V,874.00 mW,216.60 mA
4.03 V,868.00 mW,216.50 mA
4.03 V,872.00 mW,215.80 mA
4.03 V,868.00 mW,216.00 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,868.00 mW,216.40 mA
4.03 V,874.00 mW,216.20 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,874.00 mW,216.30 mA
4.02 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,215.70 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.90 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.10 mA
4.02 V,874.00 mW,216.60 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,868.00 mW,216.10 mA
4.03 V,872.00 mW,216.00 mA
4.02 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.10 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,868.00 mW,216.30 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,874.00 mW,216.50 mA
4.02 V,868.00 mW,216.10 mA
4.02 V,872.00 mW,216.70 mA
4.03 V,868.00 mW,216.00 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,874.00 mW,216.40 mA
4.02 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.10 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,874.00 mW,216.10 mA
4.03 V,872.00 mW,216.00 mA
4.02 V,868.00 mW,215.60 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,874.00 mW,216.60 mA
4.04 V,872.00 mW,216.20 mA
4.03 V,874.00 mW,216.20 mA
4.03 V,872.00 mW,215.80 mA
4.02 V,872.00 mW,215.80 mA
4.03 V,872.00 mW,216.30 mA
4.02 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.20 mA
4.02 V,874.00 mW,216.60 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,874.00 mW,216.10 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,215.80 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,215.80 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,868.00 mW,216.10 mA
4.03 V,874.00 mW,216.20 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,216.60 mA
4.02 V,874.00 mW,216.30 mA
4.02 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.10 mA
4.02 V,872.00 mW,216.20 mA
4.02 V,868.00 mW,216.00 mA
4.03 V,868.00 mW,216.20 mA
4.03 V,874.00 mW,216.00 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.80 mA
4.02 V,872.00 mW,216.00 mA
4.03 V,868.00 mW,216.20 mA
4.70 V,334.00 mW,71.30 mA
4.03 V,872.00 mW,215.80 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,874.00 mW,216.90 mA
4.03 V,872.00 mW,217.00 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,874.00 mW,217.10 mA
4.03 V,872.00 mW,216.10 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,215.80 mA
4.02 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,874.00 mW,216.90 mA
4.03 V,874.00 mW,216.70 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,868.00 mW,217.10 mA
4.03 V,868.00 mW,215.90 mA
4.03 V,868.00 mW,216.30 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.60 mA
4.04 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,217.80 mA
4.03 V,874.00 mW,216.10 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.50 mA
4.02 V,868.00 mW,216.40 mA
4.03 V,872.00 mW,215.80 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,874.00 mW,216.70 mA
4.03 V,874.00 mW,216.50 mA
4.03 V,872.00 mW,216.80 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,216.10 mA
4.03 V,868.00 mW,215.90 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,217.10 mA
4.03 V,874.00 mW,216.30 mA
4.02 V,872.00 mW,217.10 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,216.30 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,874.00 mW,216.80 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,217.00 mA
4.03 V,874.00 mW,216.30 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,868.00 mW,216.00 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.60 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,874.00 mW,217.10 mA
4.03 V,872.00 mW,216.10 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,216.00 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,216.20 mA
4.04 V,872.00 mW,216.20 mA
4.03 V,872.00 mW,217.00 mA
4.04 V,874.00 mW,216.60 mA
4.03 V,872.00 mW,216.40 mA
4.03 V,872.00 mW,215.90 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,868.00 mW,215.70 mA
4.03 V,872.00 mW,216.50 mA
4.03 V,872.00 mW,216.70 mA
4.03 V,874.00 mW,216.80 mA
4.03 V,872.00 mW,216.20 mA
