Bus Voltage,Power,Current
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,166.70 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,166.40 mA
4.38 V,730.00 mW,167.50 mA
4.39 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.10 mA
4.81 V,302.00 mW,63.40 mA
4.81 V,304.00 mW,63.20 mA
4.79 V,338.00 mW,69.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.00 mA
4.39 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.90 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,166.60 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,166.60 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.00 mA
4.39 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.00 mA
4.81 V,314.00 mW,62.60 mA
4.81 V,302.00 mW,65.10 mA
4.78 V,334.00 mW,69.90 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,166.60 mA
4.38 V,730.00 mW,168.00 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,166.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.00 mA
4.39 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,166.90 mA
4.39 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.60 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,166.60 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,730.00 mW,167.00 mA
4.81 V,304.00 mW,63.60 mA
4.81 V,304.00 mW,63.10 mA
4.80 V,324.00 mW,69.20 mA
4.61 V,394.00 mW,148.70 mA
4.39 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.00 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,167.10 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.39 V,734.00 mW,166.80 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,166.70 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,738.00 mW,167.40 mA
4.38 V,730.00 mW,163.50 mA
4.81 V,304.00 mW,63.00 mA
4.78 V,328.00 mW,67.90 mA
4.78 V,324.00 mW,86.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.10 mA
4.39 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,168.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,166.40 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,166.70 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.60 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.81 V,304.00 mW,63.50 mA
4.81 V,304.00 mW,63.00 mA
4.78 V,338.00 mW,70.00 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,738.00 mW,167.00 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,166.70 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,166.70 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.00 mA
4.81 V,314.00 mW,63.10 mA
4.80 V,304.00 mW,63.60 mA
4.78 V,324.00 mW,69.20 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.50 mA
4.39 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.10 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,738.00 mW,167.50 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,167.30 mA
4.39 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,166.90 mA
4.37 V,728.00 mW,167.30 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,168.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,166.70 mA
4.38 V,730.00 mW,167.60 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.81 V,304.00 mW,63.20 mA
4.81 V,304.00 mW,63.30 mA
4.80 V,334.00 mW,68.70 mA
4.60 V,396.00 mW,128.70 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.80 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.60 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.39 V,738.00 mW,167.10 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,734.00 mW,166.60 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,738.00 mW,167.60 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.60 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,734.00 mW,167.10 mA
4.39 V,738.00 mW,167.60 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.20 mA
4.39 V,730.00 mW,160.00 mA
4.81 V,304.00 mW,63.10 mA
4.79 V,328.00 mW,69.90 mA
4.76 V,334.00 mW,84.50 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,166.80 mA
4.38 V,734.00 mW,166.60 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,730.00 mW,167.70 mA
4.38 V,738.00 mW,167.50 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,167.50 mA
4.39 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,734.00 mW,167.40 mA
4.39 V,734.00 mW,167.90 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.60 mA
4.81 V,302.00 mW,64.80 mA
4.80 V,302.00 mW,63.40 mA
4.78 V,334.00 mW,70.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.70 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.39 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,738.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.39 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.40 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.60 mA
4.81 V,304.00 mW,63.80 mA
4.80 V,302.00 mW,62.70 mA
4.79 V,324.00 mW,67.60 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,730.00 mW,167.50 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.70 mA
4.39 V,734.00 mW,167.00 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,166.80 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,730.00 mW,167.40 mA
4.38 V,730.00 mW,166.60 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,730.00 mW,166.90 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,738.00 mW,167.80 mA
4.39 V,738.00 mW,167.60 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,166.60 mA
4.38 V,734.00 mW,167.10 mA
4.80 V,304.00 mW,63.30 mA
4.81 V,302.00 mW,63.70 mA
4.78 V,334.00 mW,70.10 mA
4.58 V,396.00 mW,135.90 mA
4.38 V,734.00 mW,168.30 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,730.00 mW,167.00 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.90 mA
4.38 V,734.00 mW,167.70 mA
4.39 V,734.00 mW,167.60 mA
4.39 V,734.00 mW,167.40 mA
4.39 V,738.00 mW,167.10 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.20 mA
4.38 V,734.00 mW,167.70 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,734.00 mW,167.30 mA
4.38 V,738.00 mW,167.20 mA
4.38 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,166.90 mA
4.38 V,734.00 mW,167.80 mA
4.38 V,730.00 mW,167.10 mA
4.38 V,730.00 mW,167.70 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.40 mA
4.39 V,734.00 mW,167.50 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.40 mA
4.38 V,734.00 mW,167.30 mA
4.39 V,730.00 mW,167.20 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,167.60 mA
4.38 V,734.00 mW,167.80 mA
4.39 V,738.00 mW,167.20 mA
4.38 V,730.00 mW,167.30 mA
4.38 V,734.00 mW,167.10 mA
4.38 V,734.00 mW,166.80 mA
