Bus Voltage,Power,Current
4.82 V,348.00 mW,63.40 mA
4.82 V,304.00 mW,63.70 mA
4.82 V,308.00 mW,63.90 mA
4.82 V,304.00 mW,63.20 mA
4.80 V,338.00 mW,68.00 mA
4.60 V,538.00 mW,170.30 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.60 mA
4.25 V,862.00 mW,202.60 mA
4.26 V,862.00 mW,202.50 mA
4.26 V,866.00 mW,202.80 mA
4.26 V,866.00 mW,202.90 mA
4.25 V,866.00 mW,203.70 mA
4.26 V,866.00 mW,202.70 mA
4.26 V,866.00 mW,203.10 mA
4.26 V,866.00 mW,202.50 mA
4.25 V,866.00 mW,202.50 mA
4.25 V,862.00 mW,203.10 mA
4.26 V,862.00 mW,202.40 mA
4.26 V,862.00 mW,202.30 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.20 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.80 mA
4.26 V,866.00 mW,203.00 mA
4.26 V,866.00 mW,202.50 mA
4.26 V,866.00 mW,202.10 mA
4.26 V,866.00 mW,202.20 mA
4.26 V,862.00 mW,202.70 mA
4.26 V,866.00 mW,202.50 mA
4.26 V,866.00 mW,202.80 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,203.00 mA
4.26 V,866.00 mW,203.10 mA
4.26 V,868.00 mW,202.70 mA
4.26 V,866.00 mW,201.90 mA
4.26 V,862.00 mW,202.80 mA
4.26 V,866.00 mW,202.00 mA
4.26 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,203.00 mA
4.26 V,866.00 mW,203.00 mA
4.26 V,866.00 mW,202.70 mA
4.26 V,866.00 mW,202.50 mA
4.26 V,866.00 mW,202.60 mA
4.26 V,862.00 mW,202.20 mA
4.26 V,862.00 mW,202.10 mA
4.26 V,862.00 mW,202.20 mA
4.26 V,866.00 mW,202.80 mA
4.26 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.90 mA
4.27 V,866.00 mW,203.20 mA
4.26 V,868.00 mW,202.50 mA
4.26 V,868.00 mW,202.60 mA
4.27 V,862.00 mW,202.00 mA
4.26 V,862.00 mW,202.40 mA
4.36 V,862.00 mW,130.90 mA
4.82 V,304.00 mW,63.90 mA
4.80 V,338.00 mW,70.40 mA
4.74 V,334.00 mW,83.80 mA
4.26 V,866.00 mW,203.00 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,868.00 mW,202.90 mA
4.26 V,868.00 mW,202.60 mA
4.26 V,866.00 mW,203.00 mA
4.26 V,862.00 mW,202.50 mA
4.26 V,862.00 mW,202.20 mA
4.26 V,862.00 mW,202.30 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,202.80 mA
4.26 V,866.00 mW,202.60 mA
4.26 V,866.00 mW,202.30 mA
4.26 V,866.00 mW,202.40 mA
4.26 V,866.00 mW,202.20 mA
4.26 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,203.10 mA
4.26 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.10 mA
4.26 V,866.00 mW,202.30 mA
4.26 V,862.00 mW,202.30 mA
4.27 V,866.00 mW,202.00 mA
4.26 V,862.00 mW,202.40 mA
4.27 V,866.00 mW,202.40 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,868.00 mW,202.70 mA
4.27 V,868.00 mW,202.70 mA
4.27 V,866.00 mW,201.90 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,862.00 mW,202.80 mA
4.27 V,866.00 mW,202.10 mA
4.27 V,862.00 mW,202.40 mA
4.26 V,862.00 mW,202.80 mA
4.27 V,866.00 mW,202.30 mA
4.26 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.90 mA
4.26 V,868.00 mW,202.10 mA
4.27 V,866.00 mW,202.00 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,862.00 mW,202.20 mA
4.26 V,858.00 mW,202.50 mA
4.27 V,862.00 mW,202.40 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.90 mA
4.26 V,866.00 mW,202.40 mA
4.27 V,866.00 mW,202.10 mA
4.27 V,862.00 mW,202.40 mA
4.26 V,866.00 mW,202.30 mA
4.27 V,862.00 mW,202.20 mA
4.82 V,304.00 mW,63.50 mA
4.82 V,304.00 mW,63.90 mA
4.80 V,338.00 mW,70.70 mA
4.27 V,868.00 mW,203.60 mA
4.26 V,868.00 mW,203.10 mA
4.27 V,868.00 mW,202.80 mA
4.27 V,866.00 mW,202.70 mA
4.26 V,862.00 mW,202.30 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,862.00 mW,202.10 mA
4.26 V,862.00 mW,202.20 mA
4.27 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,868.00 mW,202.90 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,202.90 mA
4.26 V,862.00 mW,202.10 mA
4.27 V,862.00 mW,203.40 mA
4.27 V,862.00 mW,202.60 mA
4.27 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,868.00 mW,202.40 mA
4.27 V,868.00 mW,202.80 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,862.00 mW,201.80 mA
4.27 V,866.00 mW,202.10 mA
4.27 V,862.00 mW,202.40 mA
4.27 V,862.00 mW,202.30 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.90 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,872.00 mW,202.50 mA
4.27 V,862.00 mW,201.90 mA
4.27 V,862.00 mW,202.40 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,203.20 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.10 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,201.70 mA
4.27 V,862.00 mW,202.30 mA
4.26 V,866.00 mW,202.60 mA
4.28 V,866.00 mW,203.60 mA
4.27 V,866.00 mW,202.90 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,868.00 mW,202.80 mA
4.27 V,866.00 mW,202.00 mA
4.27 V,862.00 mW,201.90 mA
4.82 V,304.00 mW,63.60 mA
4.82 V,304.00 mW,63.60 mA
4.80 V,324.00 mW,68.50 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,868.00 mW,202.90 mA
4.28 V,866.00 mW,202.30 mA
4.27 V,868.00 mW,202.60 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,201.90 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,201.70 mA
4.27 V,868.00 mW,202.50 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,202.40 mA
4.26 V,866.00 mW,202.10 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,862.00 mW,202.20 mA
4.27 V,862.00 mW,202.00 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.20 mA
4.26 V,866.00 mW,202.40 mA
4.27 V,868.00 mW,202.10 mA
4.27 V,862.00 mW,201.80 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,202.70 mA
4.28 V,866.00 mW,202.50 mA
4.27 V,868.00 mW,202.80 mA
4.28 V,866.00 mW,202.60 mA
4.28 V,866.00 mW,201.80 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,862.00 mW,202.10 mA
4.27 V,862.00 mW,202.60 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,866.00 mW,203.00 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.80 mA
4.28 V,868.00 mW,202.50 mA
4.27 V,866.00 mW,202.80 mA
4.27 V,866.00 mW,202.40 mA
4.27 V,862.00 mW,202.50 mA
4.27 V,866.00 mW,202.20 mA
4.28 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,868.00 mW,202.70 mA
4.27 V,866.00 mW,202.70 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,202.30 mA
4.82 V,312.00 mW,63.10 mA
4.82 V,304.00 mW,63.90 mA
4.80 V,328.00 mW,68.50 mA
4.51 V,476.00 mW,162.30 mA
4.28 V,866.00 mW,202.70 mA
4.28 V,866.00 mW,202.20 mA
4.27 V,868.00 mW,202.60 mA
4.27 V,866.00 mW,202.40 mA
4.26 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,862.00 mW,202.50 mA
4.27 V,866.00 mW,202.60 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,203.10 mA
4.26 V,862.00 mW,202.60 mA
4.27 V,866.00 mW,202.40 mA
4.27 V,866.00 mW,202.10 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,201.80 mA
4.27 V,866.00 mW,201.90 mA
4.27 V,862.00 mW,202.20 mA
4.28 V,868.00 mW,202.40 mA
4.28 V,866.00 mW,202.60 mA
4.28 V,868.00 mW,202.50 mA
4.28 V,868.00 mW,202.40 mA
4.27 V,866.00 mW,202.30 mA
4.27 V,866.00 mW,202.00 mA
4.27 V,866.00 mW,202.00 mA
4.27 V,866.00 mW,202.20 mA
4.27 V,866.00 mW,202.50 mA
4.27 V,868.00 mW,202.40 mA
4.27 V,868.00 mW,202.40 mA
4.28 V,868.00 mW,202.70 mA
4.27 V,868.00 mW,202.60 mA
4.27 V,866.00 mW,202.20 mA
