Bus Voltage,Power,Current
4.53 V,652.00 mW,143.90 mA
4.52 V,652.00 mW,145.40 mA
4.53 V,656.00 mW,144.50 mA
4.53 V,652.00 mW,145.00 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,658.00 mW,147.50 mA
4.53 V,656.00 mW,144.80 mA
4.53 V,656.00 mW,144.80 mA
4.54 V,656.00 mW,144.30 mA
4.53 V,658.00 mW,145.20 mA
4.53 V,656.00 mW,144.00 mA
4.53 V,652.00 mW,143.70 mA
4.58 V,466.00 mW,136.90 mA
4.53 V,656.00 mW,145.20 mA
4.53 V,656.00 mW,144.10 mA
4.53 V,656.00 mW,145.40 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,656.00 mW,145.30 mA
4.53 V,656.00 mW,145.10 mA
4.53 V,656.00 mW,144.60 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,656.00 mW,144.90 mA
4.53 V,656.00 mW,144.30 mA
4.54 V,652.00 mW,143.90 mA
4.53 V,652.00 mW,144.10 mA
4.61 V,376.00 mW,134.70 mA
4.53 V,658.00 mW,144.40 mA
4.53 V,652.00 mW,144.30 mA
4.53 V,656.00 mW,144.30 mA
4.53 V,656.00 mW,144.60 mA
4.52 V,656.00 mW,144.00 mA
4.53 V,652.00 mW,144.10 mA
4.53 V,658.00 mW,144.20 mA
4.53 V,652.00 mW,144.40 mA
4.53 V,658.00 mW,145.00 mA
4.53 V,652.00 mW,144.20 mA
4.53 V,662.00 mW,144.50 mA
4.53 V,656.00 mW,145.40 mA
4.71 V,334.00 mW,128.30 mA
4.53 V,652.00 mW,144.30 mA
4.53 V,656.00 mW,144.10 mA
4.53 V,656.00 mW,144.80 mA
4.53 V,656.00 mW,144.00 mA
4.53 V,648.00 mW,144.40 mA
4.53 V,656.00 mW,144.30 mA
4.53 V,656.00 mW,145.10 mA
4.53 V,658.00 mW,144.60 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,658.00 mW,143.70 mA
4.52 V,652.00 mW,144.20 mA
4.53 V,658.00 mW,144.00 mA
4.77 V,338.00 mW,103.70 mA
4.53 V,658.00 mW,143.80 mA
4.53 V,652.00 mW,144.70 mA
4.53 V,662.00 mW,144.50 mA
4.53 V,656.00 mW,144.40 mA
4.53 V,658.00 mW,144.30 mA
4.53 V,652.00 mW,144.60 mA
4.53 V,658.00 mW,144.40 mA
4.53 V,652.00 mW,143.60 mA
4.53 V,658.00 mW,143.60 mA
4.53 V,656.00 mW,144.40 mA
4.53 V,658.00 mW,143.90 mA
4.53 V,652.00 mW,144.40 mA
4.80 V,344.00 mW,89.50 mA
4.53 V,656.00 mW,144.90 mA
4.53 V,656.00 mW,145.10 mA
4.53 V,656.00 mW,144.50 mA
4.53 V,658.00 mW,144.60 mA
4.53 V,652.00 mW,143.80 mA
4.53 V,652.00 mW,144.20 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,652.00 mW,144.70 mA
4.53 V,652.00 mW,144.40 mA
4.53 V,652.00 mW,145.00 mA
4.53 V,658.00 mW,144.40 mA
4.52 V,656.00 mW,145.10 mA
4.80 V,338.00 mW,71.50 mA
4.53 V,656.00 mW,145.90 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,652.00 mW,144.80 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,648.00 mW,145.30 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,658.00 mW,145.80 mA
4.53 V,656.00 mW,144.70 mA
4.53 V,656.00 mW,146.00 mA
4.54 V,652.00 mW,144.40 mA
4.53 V,656.00 mW,145.50 mA
4.53 V,652.00 mW,144.30 mA
4.78 V,348.00 mW,71.70 mA
4.53 V,658.00 mW,144.20 mA
4.53 V,656.00 mW,144.70 mA
4.53 V,658.00 mW,144.00 mA
4.54 V,656.00 mW,144.30 mA
4.53 V,658.00 mW,144.30 mA
4.54 V,656.00 mW,144.40 mA
4.53 V,662.00 mW,144.50 mA
4.53 V,652.00 mW,144.30 mA
4.53 V,658.00 mW,143.90 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,658.00 mW,144.10 mA
4.53 V,656.00 mW,143.70 mA
4.80 V,406.00 mW,69.00 mA
4.53 V,652.00 mW,144.70 mA
4.53 V,656.00 mW,144.40 mA
4.53 V,656.00 mW,144.00 mA
4.53 V,658.00 mW,145.10 mA
4.53 V,656.00 mW,144.90 mA
4.53 V,658.00 mW,144.20 mA
4.53 V,652.00 mW,143.90 mA
4.53 V,656.00 mW,144.10 mA
4.53 V,652.00 mW,144.20 mA
4.53 V,656.00 mW,144.70 mA
4.53 V,652.00 mW,144.10 mA
4.53 V,658.00 mW,144.50 mA
4.78 V,558.00 mW,76.00 mA
4.53 V,656.00 mW,146.10 mA
4.53 V,652.00 mW,144.10 mA
4.52 V,656.00 mW,145.00 mA
4.53 V,656.00 mW,143.90 mA
4.53 V,652.00 mW,145.40 mA
4.53 V,652.00 mW,144.00 mA
4.53 V,652.00 mW,145.40 mA
4.53 V,656.00 mW,144.80 mA
4.53 V,656.00 mW,145.70 mA
4.53 V,656.00 mW,144.60 mA
4.53 V,656.00 mW,145.60 mA
4.53 V,658.00 mW,144.20 mA
4.56 V,648.00 mW,107.90 mA
4.53 V,652.00 mW,144.00 mA
4.53 V,656.00 mW,145.00 mA
4.53 V,652.00 mW,144.10 mA
4.54 V,652.00 mW,145.60 mA
4.53 V,652.00 mW,144.20 mA
4.54 V,656.00 mW,146.00 mA
4.54 V,652.00 mW,144.80 mA
4.54 V,656.00 mW,146.00 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,652.00 mW,145.20 mA
4.53 V,656.00 mW,144.20 mA
4.53 V,652.00 mW,144.20 mA
4.54 V,652.00 mW,133.10 mA
4.53 V,656.00 mW,145.50 mA
4.53 V,656.00 mW,145.00 mA
4.53 V,656.00 mW,144.70 mA
4.54 V,656.00 mW,144.30 mA
4.53 V,656.00 mW,145.50 mA
4.54 V,658.00 mW,144.30 mA
4.54 V,590.00 mW,145.80 mA
4.53 V,656.00 mW,143.90 mA
4.53 V,656.00 mW,145.40 mA
4.54 V,656.00 mW,144.40 mA
4.54 V,652.00 mW,145.70 mA
4.54 V,656.00 mW,144.40 mA
4.53 V,656.00 mW,139.10 mA
4.54 V,658.00 mW,144.80 mA
4.54 V,652.00 mW,145.20 mA
4.53 V,656.00 mW,144.10 mA
4.54 V,656.00 mW,144.70 mA
4.54 V,656.00 mW,144.20 mA
4.54 V,652.00 mW,144.20 mA
4.54 V,558.00 mW,143.50 mA
4.53 V,652.00 mW,145.10 mA
4.54 V,658.00 mW,144.40 mA
4.54 V,656.00 mW,144.10 mA
4.54 V,658.00 mW,144.40 mA
4.54 V,656.00 mW,145.00 mA
4.53 V,658.00 mW,145.60 mA
4.54 V,652.00 mW,144.40 mA
4.54 V,658.00 mW,143.80 mA
4.53 V,652.00 mW,144.30 mA
4.54 V,658.00 mW,144.00 mA
4.54 V,652.00 mW,145.00 mA
4.54 V,658.00 mW,144.60 mA
4.60 V,528.00 mW,144.60 mA
4.53 V,658.00 mW,144.40 mA
4.54 V,656.00 mW,144.00 mA
4.54 V,656.00 mW,143.90 mA
4.54 V,656.00 mW,144.80 mA
4.53 V,656.00 mW,144.00 mA
4.54 V,656.00 mW,144.50 mA
4.54 V,656.00 mW,144.00 mA
4.54 V,656.00 mW,144.40 mA
4.53 V,658.00 mW,144.30 mA
4.54 V,656.00 mW,144.20 mA
4.54 V,662.00 mW,144.40 mA
4.54 V,656.00 mW,144.70 mA
4.62 V,364.00 mW,132.70 mA
4.53 V,652.00 mW,144.00 mA
4.53 V,658.00 mW,144.00 mA
4.54 V,652.00 mW,143.90 mA
4.54 V,658.00 mW,143.80 mA
4.54 V,656.00 mW,144.60 mA
4.54 V,658.00 mW,144.00 mA
4.53 V,656.00 mW,145.20 mA
4.54 V,662.00 mW,144.30 mA
4.54 V,656.00 mW,144.00 mA
4.53 V,656.00 mW,144.50 mA
4.53 V,652.00 mW,144.20 mA
4.53 V,658.00 mW,144.10 mA
4.72 V,328.00 mW,126.20 mA
4.53 V,656.00 mW,144.50 mA
4.53 V,656.00 mW,144.50 mA
4.53 V,662.00 mW,145.00 mA
4.54 V,656.00 mW,144.10 mA
4.54 V,658.00 mW,144.60 mA
4.53 V,656.00 mW,144.00 mA
4.53 V,658.00 mW,144.10 mA
4.54 V,652.00 mW,144.10 mA
4.53 V,658.00 mW,143.60 mA
4.53 V,656.00 mW,144.40 mA
4.53 V,658.00 mW,144.80 mA
4.53 V,662.00 mW,144.40 mA
4.79 V,344.00 mW,103.40 mA
4.53 V,656.00 mW,145.30 mA
4.54 V,658.00 mW,145.20 mA
4.54 V,656.00 mW,144.10 mA
4.54 V,656.00 mW,143.70 mA
4.54 V,652.00 mW,144.00 mA
4.53 V,658.00 mW,144.30 mA
4.54 V,652.00 mW,143.90 mA
4.53 V,658.00 mW,144.60 mA
4.54 V,658.00 mW,145.10 mA
4.53 V,662.00 mW,144.60 mA
4.54 V,656.00 mW,144.20 mA
4.53 V,662.00 mW,144.50 mA
4.80 V,338.00 mW,87.30 mA
4.53 V,652.00 mW,144.70 mA
4.53 V,652.00 mW,144.40 mA
4.53 V,656.00 mW,144.70 mA
4.53 V,652.00 mW,144.10 mA
4.53 V,648.00 mW,145.90 mA
4.54 V,656.00 mW,144.70 mA
4.53 V,658.00 mW,145.80 mA
4.54 V,656.00 mW,144.60 mA
4.53 V,656.00 mW,146.00 mA
4.53 V,656.00 mW,144.00 mA
4.53 V,652.00 mW,144.90 mA
4.53 V,652.00 mW,144.10 mA
