Bus Voltage,Power,Current
4.83 V,304.00 mW,67.90 mA
4.83 V,338.00 mW,70.60 mA
4.72 V,344.00 mW,107.70 mA
4.63 V,620.00 mW,133.30 mA
4.64 V,612.00 mW,133.00 mA
4.64 V,620.00 mW,132.80 mA
4.64 V,616.00 mW,132.10 mA
4.64 V,612.00 mW,133.20 mA
4.64 V,612.00 mW,132.00 mA
4.64 V,616.00 mW,133.40 mA
4.64 V,616.00 mW,133.00 mA
4.63 V,616.00 mW,133.40 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,616.00 mW,132.80 mA
4.83 V,328.00 mW,70.90 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,612.00 mW,132.80 mA
4.64 V,612.00 mW,133.90 mA
4.64 V,616.00 mW,132.20 mA
4.64 V,616.00 mW,134.30 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,134.70 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,620.00 mW,134.30 mA
4.64 V,620.00 mW,132.40 mA
4.64 V,616.00 mW,134.30 mA
4.82 V,364.00 mW,71.00 mA
4.64 V,612.00 mW,133.30 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,622.00 mW,133.00 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,622.00 mW,132.70 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,622.00 mW,133.10 mA
4.64 V,616.00 mW,132.60 mA
4.64 V,622.00 mW,131.90 mA
4.64 V,612.00 mW,132.70 mA
4.64 V,620.00 mW,132.70 mA
4.70 V,600.00 mW,92.80 mA
4.64 V,616.00 mW,133.40 mA
4.64 V,620.00 mW,133.00 mA
4.64 V,626.00 mW,132.80 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,622.00 mW,132.80 mA
4.64 V,612.00 mW,132.30 mA
4.64 V,620.00 mW,132.70 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,612.00 mW,132.50 mA
4.64 V,620.00 mW,133.70 mA
4.64 V,616.00 mW,133.30 mA
4.66 V,626.00 mW,116.10 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,616.00 mW,133.30 mA
4.64 V,612.00 mW,132.30 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,584.00 mW,133.60 mA
4.63 V,620.00 mW,134.40 mA
4.65 V,616.00 mW,132.30 mA
4.64 V,620.00 mW,133.30 mA
4.64 V,616.00 mW,133.30 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,616.00 mW,120.10 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,616.00 mW,133.50 mA
4.64 V,612.00 mW,133.10 mA
4.64 V,620.00 mW,134.00 mA
4.64 V,616.00 mW,133.00 mA
4.65 V,564.00 mW,133.50 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,620.00 mW,133.70 mA
4.64 V,612.00 mW,132.70 mA
4.63 V,612.00 mW,133.60 mA
4.64 V,616.00 mW,132.50 mA
4.63 V,616.00 mW,135.50 mA
4.64 V,620.00 mW,133.30 mA
4.64 V,620.00 mW,134.70 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,620.00 mW,134.10 mA
4.64 V,620.00 mW,133.40 mA
4.64 V,620.00 mW,134.40 mA
4.66 V,488.00 mW,132.80 mA
4.64 V,616.00 mW,133.50 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,612.00 mW,133.60 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,134.10 mA
4.64 V,620.00 mW,135.60 mA
4.64 V,620.00 mW,134.40 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,133.70 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,616.00 mW,134.30 mA
4.64 V,616.00 mW,132.20 mA
4.68 V,472.00 mW,128.70 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,620.00 mW,134.90 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,134.00 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,133.70 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,616.00 mW,134.10 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,612.00 mW,134.40 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,134.20 mA
4.74 V,374.00 mW,123.00 mA
4.64 V,620.00 mW,135.00 mA
4.64 V,616.00 mW,132.60 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,616.00 mW,134.00 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,134.40 mA
4.64 V,620.00 mW,133.30 mA
4.64 V,616.00 mW,134.40 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,134.60 mA
4.64 V,620.00 mW,132.70 mA
4.76 V,338.00 mW,104.60 mA
4.64 V,616.00 mW,132.60 mA
4.64 V,616.00 mW,133.60 mA
4.64 V,620.00 mW,133.00 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,620.00 mW,132.80 mA
4.64 V,620.00 mW,134.10 mA
4.65 V,620.00 mW,133.70 mA
4.65 V,620.00 mW,134.90 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,616.00 mW,133.90 mA
4.83 V,340.00 mW,102.60 mA
4.64 V,620.00 mW,134.30 mA
4.64 V,620.00 mW,133.40 mA
4.64 V,620.00 mW,133.60 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,620.00 mW,134.00 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,620.00 mW,132.30 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,622.00 mW,132.90 mA
4.84 V,340.00 mW,71.00 mA
4.64 V,622.00 mW,133.40 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,132.80 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,133.00 mA
4.64 V,612.00 mW,132.40 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,133.50 mA
4.64 V,626.00 mW,133.10 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,626.00 mW,133.10 mA
4.64 V,616.00 mW,133.00 mA
4.83 V,340.00 mW,70.20 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,133.70 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,616.00 mW,134.00 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,616.00 mW,134.40 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,133.50 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,616.00 mW,134.40 mA
4.82 V,340.00 mW,70.00 mA
4.64 V,616.00 mW,134.10 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,134.80 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,134.20 mA
4.64 V,620.00 mW,133.70 mA
4.64 V,616.00 mW,133.60 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,134.00 mA
4.64 V,620.00 mW,132.70 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,616.00 mW,133.10 mA
4.84 V,458.00 mW,69.20 mA
4.64 V,626.00 mW,133.60 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,622.00 mW,133.00 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,133.00 mA
4.64 V,612.00 mW,132.80 mA
4.64 V,622.00 mW,133.00 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,133.30 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,622.00 mW,133.10 mA
4.64 V,620.00 mW,133.40 mA
4.70 V,554.00 mW,74.80 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,620.00 mW,133.00 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,616.00 mW,133.30 mA
4.64 V,616.00 mW,132.20 mA
4.64 V,620.00 mW,133.80 mA
4.64 V,616.00 mW,133.40 mA
4.64 V,620.00 mW,133.30 mA
4.65 V,620.00 mW,132.50 mA
4.65 V,620.00 mW,134.00 mA
4.64 V,620.00 mW,132.70 mA
4.63 V,616.00 mW,133.40 mA
4.66 V,616.00 mW,120.80 mA
4.64 V,620.00 mW,133.70 mA
4.64 V,620.00 mW,132.80 mA
4.64 V,616.00 mW,134.60 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,620.00 mW,133.90 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,564.00 mW,133.90 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,133.60 mA
4.64 V,612.00 mW,132.70 mA
4.64 V,616.00 mW,127.60 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,133.80 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,620.00 mW,134.10 mA
4.64 V,620.00 mW,132.80 mA
4.64 V,616.00 mW,133.90 mA
4.64 V,534.00 mW,132.30 mA
4.64 V,620.00 mW,133.90 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,616.00 mW,134.90 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,616.00 mW,134.10 mA
4.64 V,616.00 mW,135.20 mA
4.64 V,616.00 mW,134.70 mA
4.64 V,616.00 mW,132.60 mA
4.64 V,612.00 mW,133.80 mA
4.64 V,616.00 mW,132.80 mA
4.64 V,616.00 mW,133.70 mA
4.65 V,616.00 mW,133.00 mA
4.69 V,518.00 mW,133.80 mA
4.64 V,620.00 mW,133.20 mA
4.64 V,616.00 mW,134.20 mA
4.65 V,616.00 mW,132.70 mA
4.64 V,620.00 mW,133.90 mA
4.64 V,616.00 mW,133.00 mA
4.64 V,616.00 mW,134.80 mA
4.64 V,616.00 mW,132.20 mA
4.64 V,616.00 mW,133.60 mA
4.64 V,616.00 mW,133.40 mA
4.64 V,620.00 mW,134.80 mA
4.64 V,620.00 mW,132.70 mA
4.64 V,616.00 mW,134.40 mA
4.71 V,368.00 mW,122.60 mA
4.64 V,616.00 mW,133.70 mA
4.64 V,616.00 mW,132.20 mA
4.64 V,616.00 mW,133.70 mA
4.64 V,620.00 mW,132.90 mA
4.64 V,616.00 mW,132.90 mA
4.64 V,616.00 mW,132.70 mA
4.64 V,620.00 mW,134.60 mA
4.65 V,620.00 mW,133.30 mA
4.64 V,616.00 mW,134.80 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,133.90 mA
4.64 V,616.00 mW,132.80 mA
4.77 V,334.00 mW,117.50 mA
4.64 V,616.00 mW,133.20 mA
4.64 V,616.00 mW,134.30 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,620.00 mW,134.60 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,620.00 mW,134.40 mA
4.64 V,620.00 mW,133.40 mA
4.64 V,620.00 mW,133.40 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,133.90 mA
4.64 V,620.00 mW,133.10 mA
4.64 V,612.00 mW,132.70 mA
4.84 V,340.00 mW,102.70 mA
4.64 V,620.00 mW,134.00 mA
4.64 V,622.00 mW,133.30 mA
4.64 V,616.00 mW,135.10 mA
4.65 V,622.00 mW,132.90 mA
4.64 V,616.00 mW,133.90 mA
4.64 V,616.00 mW,133.10 mA
4.64 V,616.00 mW,134.20 mA
4.64 V,616.00 mW,132.50 mA
4.64 V,616.00 mW,133.30 mA
4.64 V,620.00 mW,133.50 mA
4.64 V,620.00 mW,133.50 mA
4.64 V,620.00 mW,132.80 mA
4.83 V,340.00 mW,83.70 mA
4.64 V,622.00 mW,133.10 mA
