Bus Voltage,Power,Current
4.60 V,652.00 mW,142.00 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,652.00 mW,142.50 mA
4.60 V,658.00 mW,142.00 mA
4.75 V,340.00 mW,105.30 mA
4.59 V,656.00 mW,141.40 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,656.00 mW,141.30 mA
4.60 V,648.00 mW,141.00 mA
4.60 V,658.00 mW,141.40 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,656.00 mW,141.70 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,648.00 mW,141.00 mA
4.82 V,340.00 mW,103.40 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,656.00 mW,141.90 mA
4.60 V,648.00 mW,141.90 mA
4.60 V,658.00 mW,141.10 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,141.20 mA
4.60 V,656.00 mW,141.20 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,658.00 mW,142.30 mA
4.83 V,340.00 mW,70.70 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,656.00 mW,141.70 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,648.00 mW,140.90 mA
4.59 V,648.00 mW,142.20 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,648.00 mW,142.80 mA
4.60 V,648.00 mW,141.70 mA
4.60 V,652.00 mW,142.90 mA
4.60 V,656.00 mW,142.20 mA
4.83 V,338.00 mW,71.60 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,652.00 mW,141.10 mA
4.60 V,648.00 mW,141.10 mA
4.60 V,652.00 mW,141.10 mA
4.60 V,648.00 mW,142.40 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,658.00 mW,141.90 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,658.00 mW,141.40 mA
4.60 V,648.00 mW,142.00 mA
4.82 V,348.00 mW,69.80 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,141.80 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,658.00 mW,141.20 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,648.00 mW,141.00 mA
4.60 V,656.00 mW,141.70 mA
4.84 V,412.00 mW,70.00 mA
4.60 V,652.00 mW,142.70 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,143.00 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,652.00 mW,142.90 mA
4.60 V,648.00 mW,141.40 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,648.00 mW,141.90 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,652.00 mW,141.90 mA
4.70 V,560.00 mW,76.70 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,652.00 mW,141.00 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,648.00 mW,141.10 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,142.70 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,652.00 mW,141.30 mA
4.62 V,656.00 mW,125.50 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,652.00 mW,143.10 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,646.00 mW,142.80 mA
4.60 V,656.00 mW,141.70 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,648.00 mW,141.70 mA
4.60 V,652.00 mW,141.00 mA
4.59 V,648.00 mW,132.90 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,656.00 mW,141.70 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,658.00 mW,141.70 mA
4.60 V,652.00 mW,141.10 mA
4.60 V,590.00 mW,141.00 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,141.40 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,658.00 mW,143.80 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,648.00 mW,141.80 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,656.00 mW,141.40 mA
4.64 V,554.00 mW,141.90 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,648.00 mW,142.70 mA
4.60 V,656.00 mW,141.00 mA
4.60 V,648.00 mW,141.50 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,658.00 mW,141.90 mA
4.60 V,652.00 mW,142.40 mA
4.66 V,446.00 mW,135.10 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,652.00 mW,141.00 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,658.00 mW,142.10 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,658.00 mW,141.50 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,658.00 mW,141.60 mA
4.72 V,340.00 mW,129.40 mA
4.60 V,656.00 mW,141.20 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,658.00 mW,141.60 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,141.40 mA
4.78 V,344.00 mW,122.30 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,652.00 mW,142.30 mA
4.59 V,652.00 mW,141.90 mA
4.60 V,648.00 mW,141.10 mA
4.60 V,656.00 mW,141.50 mA
4.59 V,648.00 mW,141.70 mA
4.59 V,652.00 mW,142.40 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,658.00 mW,142.40 mA
4.83 V,340.00 mW,102.50 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,652.00 mW,142.50 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,648.00 mW,140.90 mA
4.59 V,648.00 mW,141.90 mA
4.60 V,648.00 mW,141.50 mA
4.60 V,652.00 mW,142.80 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,652.00 mW,143.00 mA
4.60 V,656.00 mW,141.70 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,141.40 mA
4.82 V,340.00 mW,82.40 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,648.00 mW,141.90 mA
4.60 V,648.00 mW,142.60 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,652.00 mW,143.30 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,656.00 mW,143.50 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,648.00 mW,142.70 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,648.00 mW,142.20 mA
4.83 V,338.00 mW,70.10 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,656.00 mW,142.10 mA
4.82 V,348.00 mW,71.10 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,658.00 mW,142.10 mA
4.60 V,652.00 mW,141.70 mA
4.59 V,648.00 mW,141.90 mA
4.60 V,648.00 mW,141.10 mA
4.59 V,656.00 mW,141.80 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,656.00 mW,142.70 mA
4.60 V,656.00 mW,142.20 mA
4.84 V,452.00 mW,69.60 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,648.00 mW,142.40 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,652.00 mW,143.20 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,656.00 mW,144.00 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,656.00 mW,143.30 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,648.00 mW,142.70 mA
4.69 V,566.00 mW,75.30 mA
4.60 V,648.00 mW,142.60 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,141.80 mA
4.60 V,656.00 mW,141.90 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,658.00 mW,142.20 mA
4.60 V,648.00 mW,142.20 mA
4.60 V,658.00 mW,141.30 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,648.00 mW,141.10 mA
4.60 V,656.00 mW,141.40 mA
4.61 V,652.00 mW,112.90 mA
4.60 V,658.00 mW,142.10 mA
4.61 V,656.00 mW,142.10 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,656.00 mW,141.20 mA
4.60 V,648.00 mW,141.00 mA
4.60 V,646.00 mW,141.10 mA
4.60 V,648.00 mW,141.50 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,141.70 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,658.00 mW,135.50 mA
4.60 V,656.00 mW,142.70 mA
4.60 V,656.00 mW,141.20 mA
4.60 V,652.00 mW,141.20 mA
4.60 V,658.00 mW,141.60 mA
4.60 V,648.00 mW,141.10 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,570.00 mW,142.50 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,658.00 mW,141.70 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,652.00 mW,137.90 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,648.00 mW,141.80 mA
4.60 V,658.00 mW,141.40 mA
4.60 V,652.00 mW,142.50 mA
4.60 V,658.00 mW,142.10 mA
4.60 V,656.00 mW,142.30 mA
4.64 V,548.00 mW,141.70 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,656.00 mW,140.80 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,656.00 mW,141.90 mA
4.60 V,652.00 mW,141.40 mA
4.67 V,394.00 mW,142.00 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,658.00 mW,142.30 mA
4.60 V,648.00 mW,142.10 mA
4.60 V,658.00 mW,141.60 mA
4.60 V,656.00 mW,141.90 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,652.00 mW,140.80 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,648.00 mW,141.30 mA
4.69 V,338.00 mW,126.80 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,652.00 mW,141.20 mA
4.60 V,648.00 mW,142.40 mA
4.60 V,648.00 mW,141.50 mA
4.60 V,652.00 mW,142.70 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,648.00 mW,142.30 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,142.20 mA
4.81 V,340.00 mW,119.40 mA
4.59 V,652.00 mW,142.10 mA
4.60 V,648.00 mW,141.40 mA
4.60 V,648.00 mW,141.50 mA
4.60 V,648.00 mW,141.70 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,658.00 mW,142.90 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,652.00 mW,141.60 mA
4.82 V,338.00 mW,92.20 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,652.00 mW,142.50 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,656.00 mW,143.00 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,652.00 mW,143.10 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,652.00 mW,142.70 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,648.00 mW,142.60 mA
4.83 V,338.00 mW,70.70 mA
4.60 V,652.00 mW,142.70 mA
4.60 V,658.00 mW,142.30 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,658.00 mW,142.00 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,658.00 mW,140.80 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,652.00 mW,141.00 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,658.00 mW,141.50 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,658.00 mW,141.80 mA
4.83 V,354.00 mW,71.00 mA
4.60 V,652.00 mW,142.90 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,656.00 mW,141.10 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,656.00 mW,142.00 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,648.00 mW,141.70 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,658.00 mW,142.20 mA
4.83 V,348.00 mW,71.60 mA
4.60 V,652.00 mW,140.90 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,648.00 mW,142.70 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,143.10 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,656.00 mW,142.80 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,652.00 mW,141.20 mA
4.60 V,648.00 mW,142.70 mA
4.81 V,554.00 mW,67.80 mA
4.60 V,648.00 mW,142.20 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,142.00 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,656.00 mW,141.70 mA
4.69 V,652.00 mW,111.10 mA
4.60 V,662.00 mW,141.80 mA
4.60 V,652.00 mW,143.00 mA
4.60 V,658.00 mW,141.40 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,658.00 mW,141.90 mA
4.60 V,656.00 mW,142.90 mA
4.60 V,662.00 mW,113.00 mA
4.60 V,646.00 mW,140.80 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,652.00 mW,141.20 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,648.00 mW,142.00 mA
4.60 V,658.00 mW,141.40 mA
4.60 V,646.00 mW,142.60 mA
4.60 V,658.00 mW,142.40 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,658.00 mW,141.20 mA
4.60 V,648.00 mW,141.60 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,648.00 mW,136.00 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,142.00 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,658.00 mW,142.10 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,560.00 mW,141.50 mA
4.60 V,648.00 mW,140.90 mA
4.60 V,658.00 mW,141.20 mA
4.60 V,652.00 mW,142.10 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,652.00 mW,141.90 mA
4.60 V,658.00 mW,139.60 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,656.00 mW,142.50 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,658.00 mW,141.30 mA
4.60 V,648.00 mW,141.80 mA
4.60 V,652.00 mW,141.30 mA
4.61 V,530.00 mW,140.70 mA
4.60 V,652.00 mW,141.70 mA
4.60 V,648.00 mW,142.30 mA
4.60 V,652.00 mW,142.80 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,656.00 mW,142.80 mA
4.60 V,656.00 mW,142.90 mA
4.59 V,652.00 mW,142.30 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,648.00 mW,141.30 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,656.00 mW,142.40 mA
4.61 V,656.00 mW,141.90 mA
4.67 V,512.00 mW,140.90 mA
4.60 V,656.00 mW,142.70 mA
4.60 V,652.00 mW,142.30 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,656.00 mW,141.60 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,648.00 mW,141.90 mA
4.60 V,652.00 mW,141.80 mA
4.60 V,652.00 mW,142.80 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,652.00 mW,142.70 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,652.00 mW,142.90 mA
4.70 V,338.00 mW,124.20 mA
4.60 V,648.00 mW,142.40 mA
4.60 V,648.00 mW,141.00 mA
4.60 V,652.00 mW,142.60 mA
4.60 V,652.00 mW,141.30 mA
4.60 V,648.00 mW,142.50 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,656.00 mW,142.60 mA
4.60 V,656.00 mW,142.30 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,656.00 mW,141.30 mA
4.60 V,652.00 mW,142.20 mA
4.60 V,648.00 mW,141.50 mA
4.82 V,340.00 mW,117.40 mA
4.60 V,648.00 mW,141.20 mA
4.60 V,656.00 mW,143.30 mA
4.60 V,656.00 mW,142.20 mA
4.60 V,656.00 mW,143.30 mA
4.60 V,656.00 mW,141.90 mA
4.60 V,652.00 mW,143.20 mA
4.60 V,652.00 mW,141.80 mA
4.59 V,652.00 mW,143.00 mA
4.60 V,648.00 mW,141.40 mA
4.59 V,648.00 mW,143.10 mA
4.60 V,648.00 mW,141.40 mA
4.60 V,652.00 mW,143.30 mA
4.84 V,340.00 mW,85.50 mA
4.60 V,656.00 mW,142.40 mA
4.60 V,658.00 mW,141.80 mA
4.60 V,652.00 mW,142.80 mA
4.60 V,652.00 mW,140.40 mA
4.60 V,648.00 mW,142.60 mA
4.60 V,652.00 mW,141.10 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,652.00 mW,141.40 mA
4.60 V,652.00 mW,143.00 mA
4.60 V,656.00 mW,141.80 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,656.00 mW,141.90 mA
4.83 V,344.00 mW,71.10 mA
4.60 V,658.00 mW,141.30 mA
4.60 V,648.00 mW,141.40 mA
4.60 V,656.00 mW,141.50 mA
4.60 V,652.00 mW,141.50 mA
4.60 V,656.00 mW,141.40 mA
4.60 V,652.00 mW,142.00 mA
4.60 V,658.00 mW,141.70 mA
4.60 V,652.00 mW,142.40 mA
4.60 V,656.00 mW,142.10 mA
4.60 V,652.00 mW,141.60 mA
4.60 V,656.00 mW,141.30 mA
4.60 V,652.00 mW,141.40 mA
