Bus Voltage,Power,Current
4.61 V,642.00 mW,139.80 mA
4.61 V,646.00 mW,140.20 mA
4.61 V,646.00 mW,138.80 mA
4.60 V,646.00 mW,139.50 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,642.00 mW,139.90 mA
4.61 V,638.00 mW,139.00 mA
4.61 V,642.00 mW,139.90 mA
4.84 V,328.00 mW,71.90 mA
4.62 V,642.00 mW,140.70 mA
4.62 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,140.70 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,642.00 mW,140.20 mA
4.61 V,642.00 mW,139.30 mA
4.61 V,642.00 mW,140.30 mA
4.61 V,642.00 mW,138.90 mA
4.61 V,638.00 mW,139.30 mA
4.62 V,642.00 mW,139.30 mA
4.61 V,642.00 mW,140.60 mA
4.61 V,646.00 mW,139.50 mA
4.81 V,548.00 mW,74.80 mA
4.62 V,648.00 mW,139.50 mA
4.61 V,646.00 mW,139.70 mA
4.60 V,648.00 mW,139.20 mA
4.61 V,638.00 mW,139.10 mA
4.61 V,648.00 mW,139.10 mA
4.61 V,642.00 mW,139.70 mA
4.61 V,648.00 mW,139.20 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,642.00 mW,139.90 mA
4.61 V,648.00 mW,139.60 mA
4.61 V,642.00 mW,139.40 mA
4.69 V,646.00 mW,110.50 mA
4.60 V,638.00 mW,139.40 mA
4.61 V,648.00 mW,139.20 mA
4.61 V,638.00 mW,139.00 mA
4.61 V,646.00 mW,139.30 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,652.00 mW,139.30 mA
4.61 V,638.00 mW,139.90 mA
4.61 V,648.00 mW,139.70 mA
4.60 V,642.00 mW,139.80 mA
4.61 V,646.00 mW,139.50 mA
4.60 V,642.00 mW,138.70 mA
4.61 V,646.00 mW,138.70 mA
4.61 V,642.00 mW,112.50 mA
4.61 V,648.00 mW,139.60 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,646.00 mW,139.80 mA
4.61 V,646.00 mW,139.80 mA
4.61 V,652.00 mW,139.60 mA
4.61 V,642.00 mW,139.10 mA
4.61 V,636.00 mW,139.30 mA
4.61 V,642.00 mW,139.20 mA
4.60 V,648.00 mW,139.00 mA
4.61 V,638.00 mW,139.40 mA
4.61 V,648.00 mW,140.00 mA
4.61 V,646.00 mW,139.30 mA
4.61 V,648.00 mW,135.20 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,648.00 mW,139.30 mA
4.61 V,642.00 mW,139.20 mA
4.61 V,642.00 mW,139.40 mA
4.61 V,638.00 mW,139.00 mA
4.61 V,642.00 mW,139.00 mA
4.61 V,548.00 mW,139.80 mA
4.60 V,646.00 mW,140.00 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,648.00 mW,139.70 mA
4.61 V,646.00 mW,139.90 mA
4.60 V,652.00 mW,139.20 mA
4.61 V,642.00 mW,137.50 mA
4.60 V,646.00 mW,138.90 mA
4.61 V,642.00 mW,140.20 mA
4.60 V,646.00 mW,139.50 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,648.00 mW,139.70 mA
4.61 V,642.00 mW,139.90 mA
4.62 V,530.00 mW,139.70 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,648.00 mW,139.60 mA
4.61 V,638.00 mW,139.50 mA
4.60 V,642.00 mW,139.60 mA
4.61 V,638.00 mW,138.90 mA
4.61 V,642.00 mW,139.90 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,642.00 mW,140.40 mA
4.61 V,646.00 mW,139.10 mA
4.61 V,648.00 mW,139.70 mA
4.61 V,642.00 mW,139.00 mA
4.60 V,646.00 mW,139.20 mA
4.68 V,350.00 mW,137.50 mA
4.60 V,646.00 mW,139.30 mA
4.61 V,642.00 mW,139.20 mA
4.60 V,642.00 mW,139.70 mA
4.61 V,642.00 mW,139.20 mA
4.61 V,648.00 mW,139.90 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,646.00 mW,140.00 mA
4.62 V,646.00 mW,139.00 mA
4.61 V,646.00 mW,139.30 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,638.00 mW,139.20 mA
4.70 V,338.00 mW,122.60 mA
4.61 V,642.00 mW,140.40 mA
4.61 V,642.00 mW,140.20 mA
4.61 V,646.00 mW,139.50 mA
4.60 V,642.00 mW,140.50 mA
4.61 V,646.00 mW,139.60 mA
4.60 V,642.00 mW,140.30 mA
4.61 V,642.00 mW,139.00 mA
4.60 V,642.00 mW,139.20 mA
4.60 V,642.00 mW,139.50 mA
4.60 V,642.00 mW,139.60 mA
4.62 V,642.00 mW,139.50 mA
4.61 V,648.00 mW,140.00 mA
4.83 V,340.00 mW,115.30 mA
4.61 V,646.00 mW,140.30 mA
4.61 V,642.00 mW,138.90 mA
4.60 V,646.00 mW,139.40 mA
4.61 V,642.00 mW,139.50 mA
4.60 V,642.00 mW,139.60 mA
4.61 V,638.00 mW,138.80 mA
4.60 V,642.00 mW,140.30 mA
4.61 V,642.00 mW,140.00 mA
4.61 V,642.00 mW,140.70 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,646.00 mW,140.40 mA
4.61 V,646.00 mW,139.30 mA
4.82 V,338.00 mW,83.50 mA
4.61 V,642.00 mW,138.80 mA
4.61 V,642.00 mW,139.70 mA
4.61 V,642.00 mW,139.20 mA
4.60 V,642.00 mW,140.40 mA
4.61 V,646.00 mW,139.40 mA
4.61 V,646.00 mW,140.80 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,642.00 mW,141.10 mA
4.61 V,642.00 mW,138.70 mA
4.60 V,642.00 mW,139.90 mA
4.61 V,638.00 mW,139.00 mA
4.60 V,638.00 mW,140.70 mA
4.83 V,338.00 mW,70.20 mA
4.61 V,642.00 mW,139.80 mA
4.60 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,646.00 mW,139.90 mA
4.61 V,648.00 mW,139.50 mA
4.61 V,642.00 mW,139.00 mA
4.61 V,646.00 mW,139.10 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,646.00 mW,139.00 mA
4.61 V,638.00 mW,139.00 mA
4.61 V,648.00 mW,139.60 mA
4.82 V,348.00 mW,71.00 mA
4.60 V,646.00 mW,139.80 mA
4.61 V,642.00 mW,139.40 mA
4.61 V,646.00 mW,139.20 mA
4.61 V,642.00 mW,139.40 mA
4.60 V,646.00 mW,139.30 mA
4.61 V,642.00 mW,138.90 mA
4.60 V,648.00 mW,138.90 mA
4.60 V,638.00 mW,139.50 mA
4.61 V,646.00 mW,140.00 mA
4.61 V,642.00 mW,139.90 mA
4.60 V,648.00 mW,139.70 mA
4.61 V,642.00 mW,140.00 mA
4.82 V,358.00 mW,73.10 mA
4.61 V,642.00 mW,139.00 mA
4.60 V,642.00 mW,140.20 mA
4.61 V,642.00 mW,139.30 mA
4.60 V,642.00 mW,140.30 mA
4.61 V,636.00 mW,139.30 mA
4.60 V,642.00 mW,140.60 mA
4.61 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,140.70 mA
4.61 V,642.00 mW,139.20 mA
4.61 V,646.00 mW,140.40 mA
4.61 V,642.00 mW,139.30 mA
4.61 V,642.00 mW,139.80 mA
4.80 V,558.00 mW,67.90 mA
4.61 V,642.00 mW,139.70 mA
4.61 V,642.00 mW,139.40 mA
4.61 V,642.00 mW,140.30 mA
4.61 V,646.00 mW,138.80 mA
4.61 V,642.00 mW,140.20 mA
4.61 V,646.00 mW,139.30 mA
4.61 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,138.90 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,646.00 mW,139.00 mA
4.61 V,638.00 mW,138.80 mA
4.61 V,646.00 mW,138.90 mA
4.69 V,646.00 mW,112.00 mA
4.61 V,648.00 mW,139.50 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,646.00 mW,139.10 mA
4.61 V,646.00 mW,139.70 mA
4.61 V,646.00 mW,139.20 mA
4.60 V,638.00 mW,138.60 mA
4.61 V,638.00 mW,139.00 mA
4.61 V,642.00 mW,140.20 mA
4.61 V,646.00 mW,139.60 mA
4.62 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,646.00 mW,140.30 mA
4.61 V,652.00 mW,113.80 mA
4.61 V,642.00 mW,139.40 mA
4.61 V,646.00 mW,139.00 mA
4.61 V,638.00 mW,139.80 mA
4.61 V,642.00 mW,139.00 mA
4.61 V,638.00 mW,139.20 mA
4.61 V,646.00 mW,139.20 mA
4.60 V,630.00 mW,140.30 mA
4.61 V,652.00 mW,139.90 mA
4.61 V,646.00 mW,139.20 mA
4.61 V,646.00 mW,140.00 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,638.00 mW,136.20 mA
4.60 V,646.00 mW,139.10 mA
4.61 V,638.00 mW,139.70 mA
4.61 V,646.00 mW,139.20 mA
4.61 V,642.00 mW,139.80 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,642.00 mW,140.70 mA
4.61 V,622.00 mW,140.00 mA
4.61 V,642.00 mW,139.40 mA
4.61 V,646.00 mW,138.90 mA
4.61 V,642.00 mW,139.50 mA
4.60 V,642.00 mW,139.30 mA
4.61 V,642.00 mW,139.00 mA
4.60 V,646.00 mW,139.10 mA
4.61 V,642.00 mW,140.10 mA
4.61 V,648.00 mW,140.00 mA
4.61 V,642.00 mW,139.20 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,642.00 mW,139.30 mA
4.61 V,646.00 mW,138.80 mA
4.62 V,512.00 mW,138.30 mA
4.61 V,646.00 mW,139.10 mA
4.61 V,638.00 mW,139.10 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,642.00 mW,139.20 mA
4.61 V,648.00 mW,139.20 mA
4.60 V,642.00 mW,139.50 mA
4.61 V,648.00 mW,139.30 mA
4.61 V,642.00 mW,139.10 mA
4.61 V,646.00 mW,138.90 mA
4.61 V,642.00 mW,139.50 mA
4.60 V,646.00 mW,139.00 mA
4.61 V,638.00 mW,139.40 mA
4.69 V,504.00 mW,137.20 mA
4.61 V,646.00 mW,140.00 mA
4.61 V,648.00 mW,139.50 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,648.00 mW,138.70 mA
4.61 V,642.00 mW,139.20 mA
4.60 V,646.00 mW,139.50 mA
4.60 V,638.00 mW,139.10 mA
4.61 V,646.00 mW,138.80 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,648.00 mW,140.00 mA
4.61 V,642.00 mW,139.30 mA
4.61 V,648.00 mW,139.60 mA
4.71 V,340.00 mW,118.70 mA
4.60 V,648.00 mW,139.20 mA
4.61 V,638.00 mW,139.10 mA
4.61 V,646.00 mW,139.00 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,642.00 mW,139.20 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,648.00 mW,139.80 mA
4.61 V,646.00 mW,139.90 mA
4.61 V,652.00 mW,139.80 mA
4.61 V,646.00 mW,139.50 mA
4.61 V,648.00 mW,139.30 mA
4.61 V,638.00 mW,139.50 mA
4.82 V,348.00 mW,111.50 mA
4.61 V,642.00 mW,138.90 mA
4.61 V,646.00 mW,139.10 mA
4.61 V,642.00 mW,140.30 mA
4.61 V,648.00 mW,140.20 mA
4.62 V,642.00 mW,139.40 mA
4.61 V,648.00 mW,139.60 mA
4.60 V,642.00 mW,140.20 mA
4.60 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,139.10 mA
4.60 V,646.00 mW,139.10 mA
4.60 V,642.00 mW,139.60 mA
4.60 V,638.00 mW,139.60 mA
4.83 V,340.00 mW,74.00 mA
4.61 V,642.00 mW,139.90 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,642.00 mW,140.40 mA
4.61 V,642.00 mW,139.60 mA
4.60 V,646.00 mW,139.70 mA
4.61 V,642.00 mW,139.10 mA
4.60 V,638.00 mW,140.20 mA
4.61 V,638.00 mW,139.30 mA
4.61 V,642.00 mW,139.90 mA
4.61 V,642.00 mW,139.60 mA
4.61 V,642.00 mW,140.90 mA
4.61 V,642.00 mW,139.50 mA
4.82 V,344.00 mW,71.70 mA
4.61 V,646.00 mW,140.20 mA
4.61 V,642.00 mW,139.50 mA
4.61 V,642.00 mW,138.90 mA
4.60 V,646.00 mW,139.80 mA
4.60 V,642.00 mW,138.90 mA
4.61 V,638.00 mW,139.10 mA
4.61 V,646.00 mW,139.70 mA
4.61 V,642.00 mW,140.30 mA
4.61 V,646.00 mW,139.60 mA
4.61 V,642.00 mW,140.90 mA
4.61 V,648.00 mW,139.40 mA
4.61 V,646.00 mW,139.80 mA
