Bus Voltage,Power,Current
4.65 V,200.00 mW,48.00 mA
4.01 V,230.00 mW,130.80 mA
3.96 V,534.00 mW,134.70 mA
3.98 V,540.00 mW,135.90 mA
3.99 V,540.00 mW,135.40 mA
3.99 V,540.00 mW,135.40 mA
4.00 V,544.00 mW,135.80 mA
4.00 V,540.00 mW,135.50 mA
4.00 V,540.00 mW,135.80 mA
3.99 V,540.00 mW,136.00 mA
4.00 V,544.00 mW,135.80 mA
3.99 V,544.00 mW,135.90 mA
4.00 V,544.00 mW,135.60 mA
4.00 V,544.00 mW,135.60 mA
4.00 V,544.00 mW,135.70 mA
4.00 V,544.00 mW,135.80 mA
4.00 V,544.00 mW,135.90 mA
4.00 V,548.00 mW,135.90 mA
4.00 V,544.00 mW,136.10 mA
4.00 V,544.00 mW,135.70 mA
4.01 V,544.00 mW,135.90 mA
4.00 V,544.00 mW,135.60 mA
4.00 V,544.00 mW,135.90 mA
4.00 V,544.00 mW,136.00 mA
4.00 V,544.00 mW,136.10 mA
4.00 V,544.00 mW,135.80 mA
4.01 V,548.00 mW,136.10 mA
4.01 V,540.00 mW,136.00 mA
4.00 V,544.00 mW,135.70 mA
4.00 V,544.00 mW,135.90 mA
4.00 V,544.00 mW,136.00 mA
4.00 V,544.00 mW,135.70 mA
4.00 V,544.00 mW,135.60 mA
4.01 V,544.00 mW,135.70 mA
4.01 V,544.00 mW,135.30 mA
4.01 V,544.00 mW,136.20 mA
4.01 V,544.00 mW,135.80 mA
4.01 V,544.00 mW,135.80 mA
4.01 V,544.00 mW,135.60 mA
4.01 V,544.00 mW,135.60 mA
4.01 V,544.00 mW,136.00 mA
4.01 V,544.00 mW,135.70 mA
4.02 V,544.00 mW,135.40 mA
4.02 V,544.00 mW,135.60 mA
4.02 V,544.00 mW,135.50 mA
4.02 V,544.00 mW,135.10 mA
4.01 V,544.00 mW,135.70 mA
4.01 V,544.00 mW,136.00 mA
4.02 V,544.00 mW,135.20 mA
4.02 V,544.00 mW,135.40 mA
4.01 V,544.00 mW,135.70 mA
4.01 V,544.00 mW,135.70 mA
4.02 V,544.00 mW,135.40 mA
4.58 V,226.00 mW,48.30 mA
4.02 V,544.00 mW,135.20 mA
4.02 V,544.00 mW,135.70 mA
4.02 V,540.00 mW,134.90 mA
4.02 V,544.00 mW,135.10 mA
4.02 V,544.00 mW,135.50 mA
4.01 V,548.00 mW,135.90 mA
4.02 V,544.00 mW,135.40 mA
4.01 V,548.00 mW,136.10 mA
4.01 V,544.00 mW,135.40 mA
4.02 V,544.00 mW,135.80 mA
4.02 V,544.00 mW,136.20 mA
4.01 V,544.00 mW,136.20 mA
4.01 V,544.00 mW,136.30 mA
4.01 V,544.00 mW,135.90 mA
4.02 V,544.00 mW,135.90 mA
4.01 V,544.00 mW,135.90 mA
4.02 V,548.00 mW,136.20 mA
4.01 V,548.00 mW,136.50 mA
4.02 V,548.00 mW,135.60 mA
4.01 V,544.00 mW,135.90 mA
4.00 V,548.00 mW,135.90 mA
4.01 V,544.00 mW,136.20 mA
4.02 V,548.00 mW,135.80 mA
4.01 V,544.00 mW,136.10 mA
4.02 V,548.00 mW,135.70 mA
4.02 V,548.00 mW,136.10 mA
4.02 V,548.00 mW,135.90 mA
4.02 V,548.00 mW,136.10 mA
4.02 V,548.00 mW,136.20 mA
4.02 V,544.00 mW,136.00 mA
4.02 V,544.00 mW,135.50 mA
4.02 V,548.00 mW,135.30 mA
4.02 V,548.00 mW,135.90 mA
4.02 V,544.00 mW,135.40 mA
4.02 V,544.00 mW,135.50 mA
4.02 V,544.00 mW,135.60 mA
4.02 V,544.00 mW,135.60 mA
4.02 V,548.00 mW,135.50 mA
4.03 V,544.00 mW,135.80 mA
4.02 V,544.00 mW,135.30 mA
4.03 V,548.00 mW,135.70 mA
4.03 V,544.00 mW,135.40 mA
4.03 V,548.00 mW,135.40 mA
4.02 V,548.00 mW,135.70 mA
4.03 V,544.00 mW,135.60 mA
4.02 V,548.00 mW,135.90 mA
4.02 V,548.00 mW,135.90 mA
4.03 V,548.00 mW,135.70 mA
4.02 V,548.00 mW,136.10 mA
4.02 V,548.00 mW,135.80 mA
4.45 V,522.00 mW,65.20 mA
4.02 V,548.00 mW,135.60 mA
4.02 V,548.00 mW,136.00 mA
4.02 V,548.00 mW,135.80 mA
4.02 V,548.00 mW,135.80 mA
4.02 V,548.00 mW,135.70 mA
4.02 V,544.00 mW,135.90 mA
4.02 V,548.00 mW,135.70 mA
4.02 V,544.00 mW,135.60 mA
4.02 V,544.00 mW,135.70 mA
4.02 V,548.00 mW,136.00 mA
4.02 V,544.00 mW,135.70 mA
4.03 V,548.00 mW,135.40 mA
4.03 V,548.00 mW,135.20 mA
4.03 V,544.00 mW,135.50 mA
4.03 V,548.00 mW,135.90 mA
4.03 V,548.00 mW,135.60 mA
4.03 V,548.00 mW,135.30 mA
4.03 V,544.00 mW,135.60 mA
4.03 V,548.00 mW,135.70 mA
4.03 V,548.00 mW,135.60 mA
