Bus Voltage,Power,Current
4.62 V,196.00 mW,47.50 mA
4.17 V,374.00 mW,102.20 mA
4.13 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,426.00 mW,102.50 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,102.20 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,103.00 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,426.00 mW,102.80 mA
4.12 V,426.00 mW,102.70 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,422.00 mW,102.30 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.80 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,426.00 mW,103.10 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,426.00 mW,102.80 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,426.00 mW,102.50 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,422.00 mW,103.00 mA
4.58 V,230.00 mW,67.70 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,420.00 mW,102.50 mA
4.12 V,422.00 mW,102.30 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,426.00 mW,102.30 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,426.00 mW,103.00 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,426.00 mW,103.00 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,426.00 mW,102.30 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,426.00 mW,102.50 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,422.00 mW,103.20 mA
4.12 V,426.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,426.00 mW,103.60 mA
4.12 V,426.00 mW,102.70 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,103.30 mA
4.12 V,426.00 mW,102.60 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.30 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,103.30 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,102.50 mA
4.12 V,426.00 mW,103.00 mA
4.53 V,322.00 mW,59.60 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.40 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,426.00 mW,103.10 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,102.70 mA
4.12 V,426.00 mW,102.50 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.30 mA
4.12 V,426.00 mW,103.10 mA
4.12 V,422.00 mW,102.50 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,103.10 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,102.80 mA
4.12 V,422.00 mW,103.40 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,426.00 mW,102.90 mA
4.12 V,426.00 mW,103.00 mA
4.12 V,422.00 mW,103.00 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,422.00 mW,102.70 mA
4.12 V,422.00 mW,102.90 mA
4.12 V,426.00 mW,103.20 mA
4.12 V,422.00 mW,102.60 mA
4.12 V,422.00 mW,103.00 mA
