Bus Voltage,Power,Current
4.71 V,200.00 mW,48.90 mA
4.10 V,468.00 mW,155.10 mA
4.07 V,638.00 mW,158.00 mA
4.06 V,642.00 mW,157.90 mA
4.07 V,642.00 mW,158.00 mA
4.06 V,646.00 mW,158.30 mA
4.06 V,646.00 mW,158.60 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.10 mA
4.06 V,646.00 mW,158.40 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,646.00 mW,158.20 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,646.00 mW,158.50 mA
4.06 V,642.00 mW,158.80 mA
4.06 V,646.00 mW,158.50 mA
4.06 V,646.00 mW,158.90 mA
4.06 V,642.00 mW,158.10 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.50 mA
4.06 V,642.00 mW,158.50 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,646.00 mW,158.80 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,646.00 mW,158.60 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.60 mA
4.07 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.90 mA
4.06 V,646.00 mW,158.90 mA
4.06 V,642.00 mW,158.50 mA
4.06 V,642.00 mW,158.60 mA
4.06 V,646.00 mW,158.80 mA
4.06 V,642.00 mW,158.80 mA
4.06 V,642.00 mW,158.50 mA
4.06 V,642.00 mW,158.80 mA
4.06 V,646.00 mW,158.90 mA
4.06 V,646.00 mW,158.60 mA
4.06 V,642.00 mW,158.10 mA
4.06 V,646.00 mW,158.80 mA
4.06 V,646.00 mW,158.50 mA
4.06 V,646.00 mW,158.40 mA
4.06 V,646.00 mW,158.30 mA
4.06 V,646.00 mW,158.60 mA
4.70 V,250.00 mW,54.20 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.70 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,157.90 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.20 mA
4.06 V,642.00 mW,158.30 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,646.00 mW,158.90 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.40 mA
4.06 V,642.00 mW,158.50 mA
4.06 V,646.00 mW,158.50 mA
4.06 V,642.00 mW,158.80 mA
4.06 V,642.00 mW,157.80 mA
4.06 V,646.00 mW,158.50 mA
4.06 V,642.00 mW,158.70 mA
4.06 V,642.00 mW,158.00 mA
4.06 V,642.00 mW,158.80 mA
4.06 V,646.00 mW,158.60 mA
