Bus Voltage,Power,Current
4.79 V,266.00 mW,62.60 mA
4.78 V,298.00 mW,62.40 mA
4.78 V,298.00 mW,62.40 mA
4.78 V,302.00 mW,62.70 mA
4.23 V,738.00 mW,174.20 mA
4.23 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,738.00 mW,174.10 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.20 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.70 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.20 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.20 mA
4.22 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.10 mA
4.22 V,738.00 mW,174.90 mA
4.23 V,734.00 mW,174.50 mA
4.23 V,738.00 mW,174.90 mA
4.22 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.90 mA
4.23 V,738.00 mW,174.30 mA
4.22 V,738.00 mW,174.30 mA
4.22 V,738.00 mW,174.70 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,740.00 mW,174.70 mA
4.23 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.20 mA
4.22 V,734.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.40 mA
4.23 V,740.00 mW,174.90 mA
4.79 V,294.00 mW,61.80 mA
4.79 V,294.00 mW,61.00 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.30 mA
4.22 V,740.00 mW,174.20 mA
4.22 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,740.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,740.00 mW,174.30 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.20 mA
4.23 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,740.00 mW,174.40 mA
4.22 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.70 mA
4.22 V,738.00 mW,175.00 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.20 mA
4.22 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.10 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.30 mA
4.22 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.90 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,175.00 mA
4.23 V,738.00 mW,174.60 mA
4.79 V,294.00 mW,61.10 mA
4.79 V,294.00 mW,61.70 mA
4.22 V,738.00 mW,174.30 mA
4.23 V,738.00 mW,173.80 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.70 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.60 mA
4.23 V,740.00 mW,174.70 mA
4.23 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.70 mA
4.23 V,738.00 mW,174.90 mA
4.22 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.30 mA
4.23 V,740.00 mW,174.60 mA
4.22 V,738.00 mW,174.50 mA
4.22 V,740.00 mW,174.40 mA
4.23 V,738.00 mW,174.40 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,740.00 mW,174.30 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,740.00 mW,174.70 mA
4.22 V,738.00 mW,174.60 mA
4.22 V,738.00 mW,174.00 mA
4.23 V,738.00 mW,174.80 mA
4.23 V,738.00 mW,174.50 mA
4.23 V,738.00 mW,174.50 mA
4.22 V,738.00 mW,175.00 mA
4.23 V,738.00 mW,174.90 mA
4.22 V,738.00 mW,174.60 mA
4.23 V,738.00 mW,174.40 mA
4.22 V,738.00 mW,174.70 mA
4.23 V,740.00 mW,174.40 mA
4.23 V,740.00 mW,174.70 mA
4.23 V,738.00 mW,173.80 mA
4.23 V,740.00 mW,174.60 mA
4.23 V,738.00 mW,174.70 mA
4.22 V,738.00 mW,174.20 mA
4.22 V,738.00 mW,174.70 mA
