Bus Voltage,Power,Current
4.73 V,256.00 mW,60.30 mA
4.72 V,286.00 mW,60.80 mA
4.72 V,288.00 mW,61.00 mA
4.72 V,288.00 mW,61.00 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,566.00 mW,133.20 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,132.80 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.50 mA
4.28 V,570.00 mW,133.40 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,133.40 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.40 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,574.00 mW,133.40 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,133.20 mA
4.28 V,570.00 mW,132.60 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.40 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,132.80 mA
4.28 V,566.00 mW,133.60 mA
4.28 V,570.00 mW,133.50 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.40 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.30 mA
4.72 V,286.00 mW,60.60 mA
4.73 V,286.00 mW,60.10 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,133.10 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,133.30 mA
4.28 V,570.00 mW,132.90 mA
4.28 V,570.00 mW,133.00 mA
4.28 V,570.00 mW,133.10 mA
