Bus Voltage,Power,Current
4.80 V,266.00 mW,62.10 mA
4.79 V,298.00 mW,62.30 mA
4.79 V,302.00 mW,62.00 mA
4.79 V,298.00 mW,62.40 mA
4.26 V,734.00 mW,172.90 mA
4.26 V,738.00 mW,173.30 mA
4.26 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,173.30 mA
4.25 V,734.00 mW,172.90 mA
4.25 V,738.00 mW,173.20 mA
4.25 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,172.80 mA
4.26 V,738.00 mW,173.20 mA
4.26 V,738.00 mW,173.20 mA
4.25 V,738.00 mW,173.10 mA
4.26 V,738.00 mW,173.20 mA
4.25 V,734.00 mW,173.20 mA
4.25 V,734.00 mW,172.80 mA
4.25 V,734.00 mW,172.90 mA
4.26 V,738.00 mW,172.90 mA
4.26 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,173.30 mA
4.25 V,738.00 mW,172.70 mA
4.25 V,734.00 mW,173.20 mA
4.26 V,734.00 mW,173.20 mA
4.25 V,734.00 mW,172.90 mA
4.25 V,738.00 mW,173.00 mA
4.25 V,738.00 mW,172.80 mA
4.26 V,738.00 mW,172.60 mA
4.25 V,738.00 mW,172.50 mA
4.25 V,738.00 mW,173.00 mA
4.26 V,738.00 mW,173.10 mA
4.25 V,738.00 mW,172.80 mA
4.25 V,738.00 mW,173.10 mA
4.26 V,734.00 mW,173.00 mA
4.25 V,738.00 mW,173.10 mA
4.25 V,738.00 mW,173.40 mA
4.25 V,738.00 mW,173.50 mA
4.25 V,734.00 mW,173.20 mA
4.26 V,738.00 mW,173.20 mA
4.26 V,738.00 mW,173.20 mA
4.25 V,734.00 mW,172.80 mA
4.25 V,738.00 mW,173.40 mA
4.25 V,738.00 mW,173.50 mA
4.26 V,734.00 mW,173.00 mA
4.25 V,738.00 mW,173.20 mA
4.25 V,734.00 mW,173.30 mA
4.25 V,738.00 mW,172.80 mA
4.25 V,734.00 mW,173.20 mA
4.25 V,738.00 mW,173.20 mA
4.25 V,738.00 mW,173.50 mA
4.26 V,738.00 mW,173.10 mA
4.25 V,738.00 mW,173.00 mA
4.25 V,734.00 mW,173.10 mA
4.26 V,734.00 mW,173.00 mA
4.80 V,292.00 mW,61.20 mA
4.80 V,292.00 mW,60.80 mA
4.25 V,734.00 mW,172.90 mA
4.25 V,734.00 mW,172.80 mA
4.25 V,734.00 mW,172.70 mA
4.26 V,738.00 mW,172.90 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,734.00 mW,172.60 mA
4.26 V,738.00 mW,172.90 mA
4.26 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,172.70 mA
4.26 V,738.00 mW,173.40 mA
4.25 V,738.00 mW,173.00 mA
4.26 V,734.00 mW,173.30 mA
4.25 V,734.00 mW,173.00 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,738.00 mW,172.90 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,738.00 mW,172.90 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,738.00 mW,172.80 mA
4.26 V,734.00 mW,173.20 mA
4.25 V,738.00 mW,173.00 mA
4.25 V,738.00 mW,173.00 mA
4.25 V,738.00 mW,173.50 mA
4.25 V,738.00 mW,173.10 mA
4.26 V,738.00 mW,172.90 mA
4.25 V,734.00 mW,173.30 mA
4.25 V,734.00 mW,173.20 mA
4.26 V,738.00 mW,173.10 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,738.00 mW,172.80 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,734.00 mW,172.90 mA
4.26 V,734.00 mW,172.70 mA
4.25 V,734.00 mW,172.60 mA
4.26 V,738.00 mW,173.20 mA
4.25 V,734.00 mW,173.20 mA
4.26 V,738.00 mW,172.80 mA
4.26 V,738.00 mW,172.80 mA
4.26 V,738.00 mW,173.00 mA
4.25 V,734.00 mW,172.80 mA
4.25 V,738.00 mW,172.70 mA
4.25 V,734.00 mW,172.50 mA
4.25 V,738.00 mW,173.10 mA
4.25 V,734.00 mW,172.90 mA
4.26 V,738.00 mW,172.80 mA
4.25 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,172.90 mA
4.26 V,734.00 mW,172.90 mA
4.25 V,738.00 mW,172.80 mA
4.25 V,734.00 mW,172.90 mA
4.26 V,734.00 mW,172.50 mA
4.80 V,292.00 mW,60.80 mA
4.80 V,292.00 mW,61.10 mA
4.26 V,734.00 mW,172.60 mA
4.26 V,734.00 mW,172.20 mA
4.26 V,734.00 mW,172.70 mA
4.26 V,734.00 mW,173.00 mA
4.26 V,734.00 mW,172.30 mA
4.26 V,734.00 mW,172.70 mA
4.25 V,734.00 mW,172.20 mA
4.25 V,734.00 mW,172.50 mA
4.26 V,734.00 mW,172.40 mA
4.26 V,734.00 mW,172.40 mA
4.26 V,734.00 mW,172.60 mA
4.25 V,734.00 mW,172.60 mA
4.26 V,734.00 mW,172.80 mA
4.26 V,734.00 mW,172.90 mA
4.26 V,734.00 mW,172.60 mA
4.26 V,734.00 mW,172.60 mA
4.25 V,734.00 mW,173.10 mA
4.25 V,734.00 mW,172.60 mA
4.25 V,734.00 mW,173.00 mA
4.26 V,738.00 mW,173.20 mA
4.25 V,738.00 mW,173.00 mA
4.25 V,738.00 mW,172.90 mA
4.25 V,738.00 mW,173.10 mA
4.25 V,738.00 mW,173.20 mA
4.25 V,738.00 mW,173.20 mA
4.26 V,738.00 mW,172.60 mA
4.26 V,738.00 mW,172.40 mA
4.26 V,734.00 mW,173.00 mA
