Bus Voltage,Power,Current
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.30 mA
4.74 V,288.00 mW,60.80 mA
4.75 V,288.00 mW,60.10 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.70 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,145.90 mA
4.25 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,145.80 mA
4.25 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.75 V,288.00 mW,60.40 mA
4.75 V,286.00 mW,60.10 mA
4.25 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.25 V,620.00 mW,146.00 mA
4.25 V,620.00 mW,145.70 mA
4.25 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,145.90 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.00 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.70 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,620.00 mW,145.80 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.74 V,288.00 mW,60.60 mA
4.75 V,286.00 mW,100.10 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.80 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,145.90 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.50 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.72 V,358.00 mW,63.40 mA
4.74 V,286.00 mW,60.10 mA
4.24 V,616.00 mW,146.00 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.60 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.75 V,288.00 mW,60.60 mA
4.74 V,286.00 mW,60.70 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,145.70 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.10 mA
4.74 V,288.00 mW,60.40 mA
4.75 V,286.00 mW,60.50 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,145.50 mA
4.25 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,145.90 mA
4.25 V,622.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.00 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.70 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.40 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,145.50 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.75 V,286.00 mW,59.90 mA
4.75 V,288.00 mW,60.40 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.25 V,620.00 mW,146.40 mA
4.25 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,622.00 mW,146.10 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.50 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.90 mA
4.61 V,638.00 mW,78.00 mA
4.74 V,288.00 mW,60.30 mA
4.25 V,612.00 mW,145.30 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.30 mA
4.75 V,288.00 mW,60.60 mA
4.74 V,288.00 mW,60.20 mA
4.25 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,622.00 mW,145.90 mA
4.25 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.20 mA
4.25 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.70 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.30 mA
4.74 V,288.00 mW,60.40 mA
4.75 V,288.00 mW,60.00 mA
4.25 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.25 V,622.00 mW,146.30 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,620.00 mW,145.70 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,622.00 mW,146.40 mA
4.25 V,622.00 mW,146.60 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.50 mA
4.25 V,620.00 mW,146.50 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,622.00 mW,146.30 mA
4.25 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,145.60 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.75 V,286.00 mW,60.60 mA
4.75 V,288.00 mW,60.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.60 mA
4.24 V,620.00 mW,146.80 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.40 mA
4.25 V,620.00 mW,146.10 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.70 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.25 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.90 mA
4.25 V,622.00 mW,146.60 mA
4.24 V,620.00 mW,103.10 mA
4.74 V,288.00 mW,60.60 mA
4.26 V,612.00 mW,145.60 mA
4.25 V,622.00 mW,145.90 mA
4.25 V,620.00 mW,146.10 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,620.00 mW,146.70 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,145.80 mA
4.24 V,622.00 mW,145.90 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,622.00 mW,146.10 mA
4.24 V,622.00 mW,146.80 mA
4.24 V,622.00 mW,146.50 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.25 V,622.00 mW,146.00 mA
4.24 V,622.00 mW,146.50 mA
4.25 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,145.90 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.00 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,622.00 mW,146.60 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,626.00 mW,146.40 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.50 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,146.30 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,622.00 mW,146.30 mA
4.24 V,622.00 mW,146.20 mA
4.24 V,622.00 mW,146.40 mA
4.24 V,620.00 mW,146.00 mA
4.24 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.60 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.80 mA
4.24 V,620.00 mW,146.40 mA
4.74 V,292.00 mW,61.10 mA
4.74 V,288.00 mW,60.50 mA
4.25 V,622.00 mW,145.90 mA
4.25 V,620.00 mW,146.20 mA
4.24 V,620.00 mW,146.40 mA
4.24 V,620.00 mW,146.10 mA
4.24 V,620.00 mW,146.40 mA
4.25 V,622.00 mW,146.30 mA
4.24 V,620.00 mW,146.20 mA
4.25 V,622.00 mW,146.20 mA
